Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2016,12,Ohio,Food,,,,Private home/residence,4,0,4,0,4,,,,,,,,
2016,11,Texas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,,0,,,,,,,,,
2016,12,Virginia,Food,Norovirus,,Suspected,Long-term care/nursing home/assisted living facility,35,1,35,0,35,shrimp,,Crustaceans,,,,,
2016,11,Florida,Food,Norovirus Genogroup I,GI.3,Confirmed,Caterer (food prepared off-site from where served),18,0,18,0,18,garnish (mostly vegetables),onion; tomato,Multiple,,,,,
2016,10,Michigan,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2016,11,Alabama,Food,Salmonella enterica,Enteritidis,Confirmed,Caterer (food prepared off-site from where served),70,20,64,0,64,chicken; mashed potatoes; green beans; rolls; garden salad,chicken; green beans,Multiple,,,,,
2015,12,Alabama,Food,Salmonella enterica,Enteritidis,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",55,11,55,0,55,,,,,,,,
2016,11,Florida,Food,Norovirus unknown,,Suspected,Hotel/motel,5,0,5,0,5,,,,,,,,
2016,10,Maryland,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2016,11,Maryland,Food,,,,Restaurant - Sit-down dining; Grocery store,9,0,9,0,9,,,,,,,,
2016,11,Colorado,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2016,12,Ohio,Food,Bacillus cereus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",3,0,3,0,3,,,,,,,,
2016,9,Massachusetts,Food,Salmonella enterica,Montevideo,Confirmed,Grocery store,2,0,2,0,2,,,,,,,,
2016,2,Ohio,Food,Bacillus cereus,,Confirmed,Private home/residence,4,0,4,0,4,"soup, bean",,Multiple,,,,,
2016,11,Wisconsin,Food,Norovirus Genogroup II,GII.6,Confirmed,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2016,11,Pennsylvania,Food,Giardia unknown,,Suspected,Unknown,25,0,25,0,25,mixed green salad,,Vegetable Row Crops,,,,,
2016,10,Colorado,Food,Norovirus,,Confirmed,Banquet Facility (food prepared and served on-site),11,0,11,0,11,,,,,,,,
2016,7,Colorado,Food,,,,Restaurant - Sit-down dining; Private home/residence; Camp,5,0,5,0,5,,,,,,,,
2016,1,Colorado,Food,Salmonella enterica,Typhimurium,Confirmed,Restaurant - Sit-down dining,6,1,6,0,6,,,,,,,,
2016,12,Virginia,Food,Norovirus Genogroup I; Norovirus Genogroup I,GI.7; unknown,Suspected; Suspected,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,,
2016,12,Virginia,Food,Norovirus Genogroup II,unknown,Suspected,"Fair, festival, other temp or mobile services",30,0,,0,,,,,,,,,
2016,9,Colorado,Food,Norovirus,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2016,11,Louisiana,Food,Clostridium perfringens; Bacillus cereus; Bacillus cereus,,Confirmed; Suspected; Suspected,Prison/jail,68,0,68,0,68,"bread, cornbread dressing; gravy",,Multiple,,,,,
2016,12,Ohio,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2016,7,Colorado,Food,Other - Bacterium,,Confirmed,Banquet Facility (food prepared and served on-site),26,0,23,0,26,"beans, baked",,Multiple,,,,,
2016,12,Wisconsin,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),20,0,20,0,20,"steak, beef tips",,Beef,,,,,
2016,12,Wisconsin,Food,,,,Banquet Facility (food prepared and served on-site),35,0,35,0,35,,,,,,,,
2016,12,Wisconsin,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,,
2016,12,Multistate,Food,Norovirus Genogroup II,GII.4 untypeable,Suspected,Restaurant - other or unknown type,45,0,45,0,45,,,,,,,,
2016,3,Kentucky,Food,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,68,1,31,0,31,,,,,,,,
2016,12,Minnesota,Food,Norovirus Genogroup II,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2016,12,New Mexico,Food,Clostridium perfringens,,Confirmed,Restaurant - other or unknown type,86,,0,,0,,,,,,,,
2016,11,Arizona,Food,Norovirus,,Suspected,"Fair, festival, other temp or mobile services",14,0,14,0,14,,,,,,,,
2016,12,Tennessee,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Sit-down dining,10,0,6,0,6,,,,,,,,
2016,11,Iowa,Food,Salmonella enterica,Typhimurium,Confirmed,Camp,4,1,4,0,4,,,,,,,,
2016,12,Iowa,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Banquet Facility (food prepared and served on-site),29,1,29,0,29,"lemonade, unspecified",,Fruits,,,,,
2016,12,Hawaii,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2016,9,Colorado,Food,Campylobacter,,Suspected,Farm/dairy,6,0,6,0,6,,,,,,,,
2016,11,Kansas,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Long-term care/nursing home/assisted living facility,3,1,3,0,3,,,,,,,,
2016,12,New York,Food,Norovirus Genogroup I,,Confirmed,Banquet Facility (food prepared and served on-site),33,0,33,0,33,,,,,,,,
2016,12,New York,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,6,1,6,0,6,,,,,,,,
2016,12,South Carolina,Food,Norovirus Genogroup II,GII.2,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,dips,spinach,Vegetable Row Crops,,,,,
2016,11,Indiana,Food,Bacillus cereus,,Confirmed,Restaurant - Sit-down dining,8,0,7,0,7,"refried beans, unspecified; shredded chicken",,Multiple,,,,,
2016,11,Utah,Food,Staphylococcus aureus,,Suspected,Private home/residence,4,3,4,1,4,,,,,,,,
2016,11,New York,Food,,,,Restaurant - Sit-down dining,5,1,5,0,5,tuna sushi,tuna,Fish,,,,,
2016,12,New York,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,"squid, fried",,Multiple,,,,,
2016,12,Ohio,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2016,12,New York,Food,,,,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2016,11,New York,Food,,,,Caterer (food prepared off-site from where served),4,1,4,0,4,macaroni and cheese,,Multiple,,,,,
2016,11,Texas,Food,Salmonella enterica,Senftenberg,Confirmed,Caterer (food prepared off-site from where served); School/college/university,99,1,99,0,99,,,,,,,,
2016,12,Wisconsin,Food,Norovirus Genogroup II,GII.7,Suspected,Long-term care/nursing home/assisted living facility,18,0,18,0,18,,,,,,,,
2016,12,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2016,8,Colorado,Food,Campylobacter jejuni,,Confirmed,Farm/dairy,17,1,17,0,17,"milk, unpasteurized","milk, unpasteurized",Dairy,,,,,
2016,12,Minnesota,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2016,7,Massachusetts,Food,Salmonella enterica,Newport,Confirmed,Caterer (food prepared off-site from where served),16,8,16,0,16,,,,,,,,
2016,12,Minnesota,Food,Norovirus Genogroup II,GII.2,Confirmed,Caterer (food prepared off-site from where served),12,0,12,0,12,,,,,,,,
2016,12,Ohio,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2016,12,Ohio,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2016,9,Alabama,Food,Norovirus Genogroup I,GI.3,Confirmed,School/college/university,154,0,154,0,154,,,,,,,,
2016,11,Georgia,Food,Norovirus Genogroup I,unknown,Suspected,Restaurant - Sit-down dining,20,1,20,0,20,,,,,,,,
2016,12,Florida,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,butternut squash soup; chicken salad,,Multiple,,,,,
2016,12,Missouri,Food,Salmonella enterica,Enteritidis,Confirmed,Office/indoor workplace,50,4,50,0,50,,,,,,,,
2016,6,Texas,Food,Salmonella other,,Confirmed,Restaurant - Sit-down dining,20,2,2,0,0,,,,,,,,
2016,12,Florida,Food,Clostridium perfringens,,Confirmed,Private home/residence,24,0,24,0,24,rice,,Grains-Beans,,,,,
2016,11,Maryland,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2016,12,New York,Food,,,,Restaurant - Sit-down dining,9,0,9,0,9,crab dishes,,Multiple,,,,,
2016,12,Michigan,Food,,,,Banquet Facility (food prepared and served on-site),14,0,14,0,14,,,,,,,,
2016,12,Louisiana,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.4 Sydney; ,Confirmed; Confirmed,Banquet Facility (food prepared and served on-site),46,0,46,0,46,green bean casserole,,Multiple,,,,,
2016,12,Oregon,Food,Norovirus Genogroup II,GII.2,Confirmed,,20,0,19,0,19,oysters,"oysters, raw",Mollusks,,,,,
2016,11,Nebraska,Food,Bacillus cereus,,Confirmed,Banquet Facility (food prepared and served on-site),39,0,39,0,39,fruit salad,,Multiple,,,,,
2016,12,Maryland,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining; Restaurant - other or unknown type; Other,5,0,5,0,5,,,,,,,,
2016,12,Tennessee,Food,"Staphylococcus aureus; Norovirus Genogroup I; Escherichia coli, Enteroaggregative",,Suspected; Suspected; Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2016,11,Idaho,Food,,,,Restaurant - Sit-down dining,38,0,38,0,38,,,,,,,,
2016,6,West Virginia,Food,,,,Restaurant - other or unknown type,11,0,11,0,11,,,,,,,,
2016,11,Georgia,Food,Clostridium perfringens,,Suspected,Banquet Facility (food prepared and served on-site),19,0,19,0,19,"turkey, roasted; dressing; rice with turkey giblet gravy",turkey; turkey; turkey,Turkey,,,,,
2017,1,New York,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,20,0,20,0,20,"house salad; fish, baked flounder; broccoli, unspecified",,Multiple,,,,,
2017,1,Wisconsin,Food,,,,Restaurant - Sit-down dining,7,,0,,0,,,,,,,,
2016,9,Arizona,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2016,6,Arizona,Food,Salmonella enterica,Javiana,Confirmed,Restaurant - Sit-down dining,50,12,50,0,50,"shrimp, unfried",shrimp,Crustaceans,,,,,
2016,6,Multistate,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,Unknown,5,2,5,0,5,nuts,nuts,Nuts-Seeds,,,,,
2016,12,Georgia,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),42,0,42,0,42,"potato, mashed",,Multiple,,,,,
2016,12,Ohio,Food,Norovirus Genogroup I,GI.2,Confirmed,Restaurant - Sit-down dining,34,0,34,0,34,,,,,,,,
2016,6,Michigan,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2016,11,Michigan,Food,Salmonella enterica,Lomalinda,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,0,3,0,3,,,,,,,,
2016,11,Michigan,Food,Shigella sonnei,,Confirmed,Caterer (food prepared off-site from where served),18,1,18,0,18,"fruit; sandwich, wrap",,Multiple,,,,,
2016,10,Multistate,Food,Salmonella enterica,Typhimurium,Confirmed,Other,6,1,5,0,5,hazelnuts,,Nuts-Seeds,,,,,
2017,1,Tennessee,Food,,,,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,,
2017,1,Ohio,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,14,0,14,0,14,,,,,,,,
2017,1,Wisconsin,Food,Norovirus Genogroup II,GII.P16 - GII.2,Confirmed,Restaurant - Sit-down dining,35,1,35,0,35,,,,,,,,
2017,1,Wisconsin,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,25,0,25,0,25,,,,,,,,
2017,1,Texas,Food,,,,Banquet Facility (food prepared and served on-site),40,0,22,0,22,"tortilla chips; salsa; queso dip; salad; salad dressing, unspecified; beef/steak dish, unspecified; shrimp; fried okra; mashed potatoes; rice; iced tea; ice; soda, unspecified; wedding cake",,Multiple,,,,,
2016,12,New York,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,1,Iowa,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2016,12,Mississippi,Food,"Escherichia coli, Enteropathogenic; Escherichia coli, Enteroaggregative; Escherichia coli, Enterotoxigenic; Escherichia coli, Enteroinvasive",,Suspected; Suspected; Suspected; Suspected,Restaurant - Sit-down dining,205,1,205,0,205,crab salad,,Multiple,,,,,
2016,12,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,1,Kansas,Food,Norovirus unknown,,Confirmed,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2016,12,Utah,Food,Salmonella enterica,Saintpaul,Confirmed,Farm/dairy,10,2,10,0,9,"milk, unpasteurized","milk, unpasteurized",Dairy,,,,,
2016,12,Florida,Food,Norovirus Genogroup II,,Confirmed,Private home/residence,22,0,22,0,22,,,,,,,,
2017,1,Minnesota,Food,Campylobacter coli,,Confirmed,Restaurant - Sit-down dining,4,1,4,0,4,duck liver and hearts,"duck, other",Other Poultry,,,,,
2017,1,Tennessee,Food,Norovirus Genogroup II,,Suspected,Restaurant - Buffet,3,0,3,0,3,,,,,,,,
2017,1,Iowa,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,Long-term care/nursing home/assisted living facility,92,2,92,0,92,,,,,,,,
2017,1,Michigan,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,26,0,26,0,26,,,,,,,,
2017,1,Minnesota,Food,Norovirus Genogroup II,,Suspected,Long-term care/nursing home/assisted living facility,9,0,9,0,9,mixed cut fruit,cantaloupe; honeydew melon,Fruits,,,,,
2016,11,Florida,Food,Salmonella enterica,Oranienburg,Confirmed,Caterer (food prepared off-site from where served),12,3,12,0,12,,,,,,,,
2016,12,Florida,Food,Norovirus,,Suspected,School/college/university,20,0,,0,,,,,,,,,
2017,1,Minnesota,Food,Norovirus Genogroup I,,Suspected,Restaurant - Sit-down dining,28,0,28,0,28,cucumber salad,cucumber; vinegar,Multiple,,,,,
2017,1,Florida,Food,Norovirus Genogroup II,unknown,Suspected,Restaurant - Sit-down dining,12,0,12,0,12,lettuce; salsa,lettuce; salsa,Multiple,,,,,
2016,11,Florida,Food,Staphylococcus aureus,,Confirmed,Caterer (food prepared off-site from where served),149,17,149,0,149,ham,ham,Pork,,,,,
2016,11,Michigan,Food,,,,Grocery store,6,0,6,0,6,"pie, cream",,Multiple,,,,,
2016,7,Multistate,Food,Salmonella enterica,Javiana,Confirmed,,45,9,43,0,36,,,,,,,,
2016,12,Nebraska,Food,,,,Private home/residence,11,0,0,0,0,,,,,,,,
2016,12,Maryland,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,11,0,10,0,11,,,,,,,,
2016,12,Oregon,Food,"Escherichia coli, Shiga toxin-producing; Salmonella enterica; Salmonella enterica","O157; I 4,[5],12:i:-; Saintpaul",Suspected; Suspected; Suspected,Private home/residence,3,,,0,3,whole pig,pork,Pork,,,,,
2017,1,Connecticut,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2016,12,Connecticut,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,1,Connecticut,Food,Norovirus Genogroup II,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,burritos; tacos,,Multiple,,,,,
2016,12,Michigan,Food,,,,Restaurant - Buffet,2,0,2,0,2,,,,,,,,
2016,12,Michigan,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",3,0,3,0,3,,,,,,,,
2017,1,Kansas,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2016,12,Texas,Food,Campylobacter unknown,,Suspected,Unknown,2,1,2,0,2,oysters,,Mollusks,,,,,
2016,11,California,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2016,11,California,Food,Other - Bacterium,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2016,8,California,Food,Bacillus cereus,,Suspected,Caterer (food prepared off-site from where served),104,0,104,0,104,"soup, jambalaya",,Multiple,,,,,
2016,6,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2016,8,California,Food,,,,Caterer (food prepared off-site from where served),46,0,46,0,46,,,,,,,,
2016,4,California,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,5,0,3,0,3,multiple foods,,Unclassifiable,,,,,
2017,1,Connecticut,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,17,2,17,0,17,,,,,,,,
2017,1,Ohio,Food,Norovirus Genogroup I,GI.7,Confirmed,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),57,0,57,0,57,,,,,,,,
2016,8,Massachusetts,Food,Vibrio parahaemolyticus,,Confirmed,Restaurant - Sit-down dining; Grocery store,3,0,3,0,3,"oysters, raw",oysters,Mollusks,,,,,
2017,1,Maryland,Food,Bacillus cereus,,Confirmed,Restaurant - Sit-down dining,16,1,16,0,16,"rice, fried rice; noodles",,Multiple,,,,,
2017,1,Tennessee,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2015,2,Massachusetts,Food,Norovirus Genogroup II,,Confirmed,Restaurant - Sit-down dining,27,0,27,0,27,,,,,,,,
2017,1,Michigan,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",11,0,11,0,11,,,,,,,,
2015,4,Massachusetts,Food,Salmonella enterica,Baildon,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",3,1,3,0,3,,,,,,,,
2016,12,Indiana,Food,,,,Restaurant - Sit-down dining,17,0,17,0,17,,,,,,,,
2017,2,Virginia,Food,Norovirus,,Suspected,Caterer (food prepared off-site from where served),17,0,17,0,17,boxed lunches,,Unclassifiable,,,,,
2017,2,Virginia,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.2; unknown,Confirmed; Confirmed,Caterer (food prepared off-site from where served),15,0,15,0,15,boxed lunches,,Unclassifiable,,,,,
2017,1,Florida,Food,,,,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2016,10,Multistate,Food,Salmonella enterica,Enteritidis,Confirmed,,20,3,14,0,15,bean sprouts,,Sprouts,,,,,
2015,7,Massachusetts,Food,Norovirus Genogroup I; Norovirus Genogroup I,GI.2; unknown,Confirmed; Suspected,Banquet Facility (food prepared and served on-site),31,,,0,31,,,,,,,,
2016,7,Colorado,Food,Salmonella enterica,Virchow,Confirmed,Restaurant - other or unknown type,3,1,3,0,3,,,,,,,,
2015,9,Massachusetts,Food,Scombroid toxin,,Confirmed,Restaurant - Sit-down dining,3,,,,,"fish, tuna",,Fish,,,,,
2017,2,Virginia,Food,Norovirus Genogroup II; Norovirus Genogroup II,GII.P16 - GII.2; unknown,Confirmed; Suspected,Caterer (food prepared off-site from where served),11,0,11,0,11,boxed lunches,,Unclassifiable,,,,,
2016,8,Ohio,Food,,,,Caterer (food prepared off-site from where served),12,0,4,0,4,,,,,,,,
2015,9,Massachusetts,Food,Bacillus cereus,,Suspected,Caterer (food prepared off-site from where served),5,,,0,5,chicken and rice,,Multiple,,,,,
2015,10,Massachusetts,Food,Other - Chemical/Toxin,,Suspected,School/college/university,44,0,44,0,44,tacos,wraps/tortillas,Multiple,,,,,
2017,2,Ohio,Food,Norovirus,,Suspected,Private home/residence,18,1,18,0,0,,,,,,,,
2017,1,South Carolina,Food,Hepatitis A,,Confirmed,Restaurant - Sit-down dining,6,1,6,0,6,,,,,,,,
2016,12,Georgia,Food,Norovirus,,Suspected,Caterer (food prepared off-site from where served),56,1,56,0,56,,,,,,,,
2016,12,Georgia,Food,Norovirus Genogroup II,unknown,Confirmed,Banquet Facility (food prepared and served on-site),35,0,35,0,35,,,,,,,,
2017,1,Georgia,Food,Staphylococcus aureus,,Suspected,Grocery store,12,0,12,0,12,cupcakes,,Multiple,,,,,
2017,2,Minnesota,Food,Norovirus Genogroup II,GII.4 untypeable,Confirmed,School/college/university,42,0,42,0,42,,,,,,,,
2017,2,Ohio,Food,Norovirus Genogroup II; Norovirus Genogroup II; Campylobacter unknown,GII.P7 - GII.14; unknown; ,Confirmed; Suspected; Suspected,Long-term care/nursing home/assisted living facility,45,1,45,0,45,,,,,,,,
2017,2,Minnesota,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2016,8,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Restaurant - Sit-down dining,9,3,7,0,7,,,,,,,,
2016,7,Washington,Food,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,"Restaurant - Sit-down dining; Fair, festival, other temp or mobile services",15,0,14,0,14,"pork, roasted",,Pork,,,,,
2016,9,Washington,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,6,0,5,0,5,steak cruda; crab ravigote,,Multiple,,,,,
2016,12,Maryland,Food,,,,Restaurant - Buffet,19,0,19,0,19,,,,,,,,
2016,6,Indiana,Food,Norovirus unknown,,Suspected,Unknown,24,0,0,0,0,,,,,,,,
2016,6,Washington,Food,Salmonella enterica,Thompson,Confirmed,Restaurant - Sit-down dining,2,0,2,0,2,bacon cheeseburger; vegetables,,Multiple,,,,,
2016,7,Washington,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,5,0,5,0,5,"chicken, liver mousse",,Multiple,,,,,
2016,10,Indiana,Food,Clostridium perfringens,,Confirmed,Restaurant - Sit-down dining,3,3,3,1,3,,,,,,,,
2017,2,Virginia,Food,Norovirus Genogroup II,GII.2,Confirmed,Caterer (food prepared off-site from where served),150,,0,,0,boxed lunches,,Unclassifiable,,,,,
2017,1,Wisconsin,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,7,2,7,0,7,,,,,,,,
2016,3,Washington,Food,Salmonella enterica,Braenderup,Confirmed,Restaurant - Sit-down dining,4,1,4,0,4,,,,,,,,
2016,9,Washington,Food,"Escherichia coli, Shiga toxin-producing",O157:NM (H-),Confirmed,Restaurant - Sit-down dining,4,1,4,0,4,,,,,,,,
